@relation pitchbase

@attribute 18 numeric
@attribute 4.0 numeric
@attribute 0.08139316523779583 numeric
@attribute 109 numeric
@attribute 125.78616352201257 numeric
@attribute 61.059636970515406 numeric
@attribute 317 numeric
@attribute 34.93561191867119 numeric
@attribute 35.66116862659576 numeric
@attribute 156 numeric
@attribute 0.3624143941165391 numeric
@attribute 128.2051282051282 numeric
@attribute 129.776 numeric

@data
12,2.666667,0.153662,24,270.27027,49.755104,72,38.827226,46.055559,71,0.671064,281.690141,266.739
16,1.125,0.207138,22,277.777778,86.98447,71,88.366127,84.893332,71,0.779635,281.690141,277.361
22,0.954545,0.229169,23,273.972603,54.302135,72,72.035879,71.065025,72,0.792175,277.777778,272.989
27,1.037037,0.236533,24,270.27027,48.447999,73,87.278632,87.654046,73,0.855353,273.972603,272.591
25,0.84,0.193354,25,266.666667,60.82311,375,86.376188,83.291536,75,0.813784,266.666667,266.667
25,0.92,0.216365,27,259.74026,65.524816,390,70.97607,64.437695,78,0.71063,256.410256,256.327
23,1.73913,0.1816,32,243.902439,83.249254,385,69.389832,54.630651,83,0.585542,240.963855,243.097
22,1.090909,0.184867,39,224.719101,60.921766,354,55.541858,49.958444,87,0.701425,229.885057,226.979
21,1.190476,0.199111,38,227.272727,19.393851,359,65.545887,66.256882,90,0.827769,222.222222,221.979
20,1.85,0.286855,39,224.719101,30.050221,355,64.070544,67.123377,89,0.829139,224.719101,227.271
21,1.238095,0.319858,38,227.272727,27.568025,355,84.007537,85.765556,89,0.842372,224.719101,222.334
20,1.3,0.416944,38,227.272727,36.088729,89,75.215155,80.678127,89,0.873203,224.719101,227.277
22,0.090909,0.182152,38,227.272727,38.886754,89,40.831884,46.187126,89,0.739303,224.719101,224.719
68,0.029412,0.113972,40,222.222222,38.856391,90,20.884605,33.47519,90,0.549457,222.222222,217.021
70,0.042857,0.081791,31,246.91358,87.616176,395,83.584439,55.462946,5,0.6157,4000,247.659
46,0.043478,0.083701,27,259.74026,79.261508,399,110.251621,93.114729,2,0.835495,10000,260.545
26,0.730769,0.108062,22,277.777778,86.612372,68,76.967502,79.436783,68,0.70727,294.117647,301.264
15,1.6,0.194138,19,289.855072,40.720405,70,87.165111,97.184943,70,0.862558,285.714286,289.83
18,1.611111,0.282295,20,285.714286,19.551749,70,108.858818,115.92708,70,0.890393,285.714286,284.514
18,2.166667,0.245411,21,281.690141,20.206317,353,116.271861,121.432429,71,0.889574,281.690141,281.686
18,1.777778,0.19446,21,281.690141,17.300546,354,113.840352,119.303256,71,0.889871,281.690141,281.686
18,1.833333,0.224025,21,281.690141,11.776901,284,111.528269,116.590381,71,0.883995,281.690141,281.604
18,1.833333,0.255911,21,281.690141,12.117132,355,116.560268,121.065489,71,0.884225,281.690141,280.742
18,2.166667,0.194694,21,281.690141,15.697942,357,122.595224,126.330671,71,0.883645,281.690141,279.588
18,2.277778,0.188639,22,277.777778,23.015664,72,110.478437,115.622994,72,0.883638,277.777778,277.783
17,2.647059,0.20486,22,277.777778,26.072689,72,97.68667,102.737764,72,0.867444,277.777778,277.773
18,1.277778,0.198986,23,273.972603,34.218488,73,93.571667,98.508303,73,0.860392,273.972603,270.325
17,3.823529,0.126448,27,259.74026,54.547909,75,93.469579,93.646267,75,0.798616,266.666667,263.155
16,0.4375,0.184334,30,250,54.964883,397,97.335826,104.542339,78,0.786374,256.410256,247.808
16,0.625,0.12138,30,250,35.3551,398,86.630217,116.314921,79,0.788581,253.164557,248.166
17,1.588235,0.142227,28,256.410256,44.608429,77,66.625297,76.725232,77,0.79137,259.74026,253.168
17,1.647059,0.20339,26,263.157895,42.794846,384,107.053093,120.968836,77,0.905801,259.74026,267.343
47,0.085106,0.152738,27,259.74026,58.762059,77,70.945815,80.325109,77,0.779822,259.74026,255.905
146,0.013699,0.080103,80,153.846154,82.359294,397,51.930833,32.997089,3,0.616148,6666.666667,235.666
9,8.888889,0.13837,31,246.91358,49.909131,80,158.671403,179.113001,80,0.883039,250,249.852
8,9.875,0.333289,30,250,13.607981,80,208.098605,221.923865,80,0.87422,250,252.313
9,4.222222,0.116302,30,250,40.180513,79,100.345384,122.328459,78,0.830416,256.410256,251.556
18,1.111111,0.196699,28,256.410256,61.672943,78,94.568124,88.800757,77,0.780398,259.74026,254.09
24,1.125,0.3195,28,256.410256,59.857198,78,110.863501,109.768679,78,0.863843,256.410256,256.001
27,1.037037,0.34022,29,253.164557,55.391585,393,123.366111,116.030556,79,0.827055,253.164557,256.015
31,1.16129,0.337061,30,250,39.609165,398,105.931179,103.768275,80,0.837981,250,253.168
33,0.454545,0.295019,31,246.91358,32.689066,322,99.366322,100.465126,80,0.850038,250,248.39
30,0.266667,0.27786,31,246.91358,38.237335,326,97.59508,91.473662,81,0.834813,246.91358,246.375
31,0.193548,0.189448,32,243.902439,37.282428,329,98.38148,90.890406,82,0.832376,243.902439,242.237
30,0.1,0.292108,33,240.963855,40.917214,83,104.060489,104.906452,83,0.854373,240.963855,239.567
23,2.26087,0.199579,32,243.902439,42.853799,83,82.788886,87.717103,83,0.854186,240.963855,244.269
29,0.172414,0.206653,32,243.902439,42.605213,82,63.456143,67.390511,82,0.7941,243.902439,242.305
27,1.222222,0.170202,31,246.91358,78.120532,82,87.521844,96.641369,82,0.772851,243.902439,246.911
12,7.583333,0.110351,31,246.91358,67.519373,83,45.78495,52.983844,82,0.501996,243.902439,219.595
15,5.133333,0.157967,26,263.157895,48.693226,377,182.693455,157.944516,75,0.842638,266.666667,265.991
14,0.357143,0.270494,26,263.157895,36.955527,379,201.368518,176.410505,76,0.856194,263.157895,265.9
14,5.571429,0.257585,27,259.74026,52.977025,390,194.815928,168.371281,78,0.843726,256.410256,257.055
13,2.538462,0.213475,32,243.902439,74.537017,399,156.256601,132.731715,5,0.823848,4000,246.917
15,1.666667,0.209257,36,232.55814,65.685871,343,138.549451,139.286442,84,0.796008,238.095238,233.605
27,0.185185,0.25347,40,222.222222,50.256714,359,108.948077,90.658956,5,0.795415,4000,223.761
31,0.83871,0.27791,43,215.053763,38.236356,371,101.453375,103.931311,93,0.797719,215.053763,213.359
28,0.178571,0.33515,45,210.526316,30.771438,379,115.167434,118.256791,94,0.827116,212.765957,210.526
23,1.26087,0.210668,45,210.526316,25.930264,381,83.846222,98.053816,95,0.835504,210.526316,211.823
24,0.458333,0.117436,44,212.765957,44.191489,95,74.031215,88.716208,95,0.806636,210.526316,207.074
72,0.041667,0.117618,98,135.135135,90.045509,398,68.107505,53.409258,4,0.754825,5000,203.387
33,1.121212,0.059493,4,370.37037,52.593564,340,23.658409,18.819027,23,0.457302,869.565217,180.192
19,4.526316,0.088037,0,400,68.228764,344,54.149143,33.291613,89,0.467073,224.719101,236.148
9,9.444444,0.205756,34,238.095238,36.666998,85,173.93207,191.459135,85,0.859296,235.294118,232.916
8,10.625,0.164504,35,235.294118,17.788267,338,224.671623,239.389937,84,0.878571,238.095238,233.095
7,11.857143,0.154882,34,238.095238,17.939422,84,188.651238,206.693489,84,0.873005,238.095238,235.455
12,4.25,0.100386,33,240.963855,42.607166,82,66.799556,90.939923,82,0.777549,243.902439,235.722
14,5.928571,0.258048,32,243.902439,50.817845,82,91.112218,101.853039,82,0.876425,243.902439,247.793
15,8.866667,0.220242,32,243.902439,49.320205,82,63.48486,72.208076,82,0.806619,243.902439,238.781
23,0.217391,0.078045,60,181.818182,69.512796,399,47.238021,42.032898,13,0.762794,1538.461538,226.438
27,1.703704,0.135274,22,277.777778,54.846725,73,46.290761,52.74264,73,0.728928,273.972603,271.217
16,1.5625,0.220116,25,266.666667,50.591498,73,62.821484,71.598693,74,0.853191,270.27027,267.882
22,1.090909,0.224021,24,270.27027,46.317644,74,76.251766,76.629784,74,0.821355,270.27027,269.249
26,0.923077,0.314079,26,263.157895,57.2578,75,87.75392,86.625177,76,0.850391,263.157895,263.155
25,1.48,0.266619,28,256.410256,52.111494,386,75.714644,71.518255,77,0.799294,259.74026,256.417
25,1.6,0.224416,28,256.410256,30.167907,391,72.356705,71.037637,78,0.843566,256.410256,256.407
26,0.769231,0.260501,29,253.164557,26.299922,394,75.744834,74.165473,79,0.847127,253.164557,255.837
28,0.785714,0.210706,29,253.164557,28.519026,398,72.920963,71.327566,80,0.827301,250,250
25,1.32,0.245033,30,250,38.476262,320,75.98346,76.294026,80,0.832997,250,252.91
23,0.913043,0.269334,31,246.91358,42.835083,81,79.431798,82.871947,81,0.867058,246.91358,251.346
21,0.47619,0.272303,31,246.91358,37.231182,81,61.39292,67.381982,81,0.836937,246.91358,248.648
20,0.6,0.196309,31,246.91358,53.574889,81,56.372526,63.497574,81,0.807088,246.91358,249.531
26,2.153846,0.097586,34,238.095238,76.038467,338,83.264568,70.501504,79,0.558479,253.164557,236.48
14,2.142857,0.148767,37,229.885057,67.538866,81,86.31325,91.362944,81,0.792033,246.91358,244.155
19,2.210526,0.227994,30,250,48.370772,399,121.127891,124.421427,80,0.845564,250,249.242
19,4.210526,0.233818,30,250,33.59534,398,146.697923,159.899228,79,0.865038,253.164557,250.175
12,6.75,0.333944,30,250,30.877856,321,146.978867,157.611409,80,0.86823,250,247.745
8,10.125,0.284278,31,246.91358,25.178702,324,137.300625,149.335427,81,0.869154,246.91358,246.911
10,0.2,0.317272,31,246.91358,23.041664,325,130.243731,144.810293,81,0.866148,246.91358,245.002
10,8.2,0.251538,32,243.902439,22.852055,327,152.848886,164.741786,82,0.868451,243.902439,245.817
8,0.625,0.273716,33,240.963855,35.062866,82,132.281314,153.577332,82,0.873724,243.902439,249.782
34,0.176471,0.138102,31,246.91358,69.371249,83,97.978906,116.021413,82,0.796308,243.902439,232.687
38,0.947368,0.103704,32,243.902439,72.126426,82,50.713831,41.468201,6,0.738816,3333.333333,242.475
41,1.219512,0.127549,26,263.157895,76.078985,380,73.384762,63.351265,77,0.6725,259.74026,268.723
29,0.655172,0.137316,31,246.91358,84.289544,388,86.235623,73.284118,78,0.687467,256.410256,253.169
29,0.241379,0.274129,31,246.91358,81.791946,81,128.170154,115.023668,81,0.7882,246.91358,245.988
31,1.225806,0.238505,33,240.963855,82.561313,83,138.116535,124.149373,83,0.79751,240.963855,238.562
29,0.655172,0.280033,35,235.294118,81.034146,84,140.05602,123.844875,84,0.784292,238.095238,238.098
23,0.869565,0.222787,37,229.885057,77.585237,354,105.296359,95.249206,87,0.762127,229.885057,224.738
16,6.0625,0.146295,40,222.222222,76.7765,91,83.786718,77.018906,91,0.71633,219.78022,214.67
7,13.571429,0.11829,45,210.526316,56.820145,95,104.938915,124.394947,96,0.737524,208.333333,208.33
6,16,0.149016,45,210.526316,10.654708,382,246.425692,259.820377,95,0.863629,210.526316,208.329
6,15.666667,0.157669,45,210.526316,9.839803,382,230.787819,243.497888,95,0.851422,210.526316,205.943
7,13.428571,0.1864,45,210.526316,12.545585,95,222.648443,236.883931,94,0.852842,212.765957,210.794
7,12.857143,0.119114,44,212.765957,32.174609,94,202.989231,220.106413,93,0.852786,215.053763,212.835
7,13,0.07452,106,128.205128,52.81072,91,154.147124,174.50672,91,0.84015,219.78022,211.369
34,0.941176,0.135998,22,277.777778,63.274597,71,74.385172,93.514745,70,0.800089,285.714286,274.667
11,9.454545,0.148829,23,273.972603,78.103196,72,80.750928,101.566396,71,0.836726,281.690141,270.086
16,0.5625,0.068263,11,327.868852,51.503072,76,23.955094,48.768118,74,0.324278,270.27027,252.582
25,1.08,0.199895,17,298.507463,53.138343,67,43.422832,52.188409,66,0.810366,303.030303,318.864
20,2.1,0.298984,17,298.507463,42.125726,67,74.803313,83.464098,67,0.888518,298.507463,294.119
19,1.315789,0.353252,17,298.507463,24.199585,336,79.583264,83.260716,67,0.882858,298.507463,296.646
19,2.157895,0.350704,17,298.507463,29.738253,399,78.640676,80.387918,67,0.869625,298.507463,296.771
21,1.190476,0.336974,16,303.030303,17.809202,395,85.923506,88.900014,66,0.883344,303.030303,306.446
23,1.173913,0.286437,15,307.692308,20.622545,392,88.013078,90.460588,65,0.880103,307.692308,304.525
21,1.809524,0.274046,15,307.692308,21.575001,65,95.739209,99.212722,65,0.89005,307.692308,312.2
20,1.35,0.244841,15,307.692308,19.259551,65,94.262047,98.783447,65,0.888835,307.692308,307.692
22,0.181818,0.344121,15,307.692308,19.125999,65,105.186889,110.574964,65,0.899114,307.692308,312.499
21,0.857143,0.357721,15,307.692308,19.777756,65,91.984459,101.123932,65,0.903674,307.692308,311.678
17,3.882353,0.325026,14,312.5,21.57622,65,72.554739,83.933564,65,0.881177,307.692308,312.654
12,5.666667,0.327679,15,307.692308,29.627222,65,48.026848,65.328697,65,0.860533,307.692308,314.434
10,0.3,0.13107,12,322.580645,38.110356,67,40.172683,63.921665,66,0.719934,303.030303,275.628
28,0.071429,0.080625,21,281.690141,75.925071,399,56.952159,74.024694,73,0.685219,273.972603,261.155
31,0.83871,0.078876,35,235.294118,47.294606,72,20.738082,42.381551,72,0.355942,277.777778,235.235
33,2.181818,0.097776,20,285.714286,88.160996,70,84.955306,94.951567,69,0.740996,289.855072,301.249
11,5.090909,0.139283,21,281.690141,57.28101,356,157.615289,147.272854,70,0.725011,285.714286,281.69
11,6.636364,0.067564,4,370.37037,55.019124,359,157.203937,148.761547,71,0.723656,281.690141,280.799
13,5.230769,0.106869,11,327.868852,66.651873,358,112.433585,120.569185,70,0.761064,285.714286,280.132
15,4.133333,0.122903,20,285.714286,61.804632,338,89.828881,107.078109,67,0.813526,298.507463,290.013
16,4.125,0.227358,16,303.030303,29.698357,397,126.690254,144.396562,66,0.879283,303.030303,305.663
12,5.5,0.222056,82,151.515152,18.325136,397,147.818101,164.24396,66,0.887875,303.030303,298.882
13,5.384615,0.211859,17,298.507463,34.301743,335,172.759163,184.725607,67,0.878249,298.507463,299.299
13,2.461538,0.24351,19,289.855072,45.712645,69,162.736357,175.786207,69,0.871263,289.855072,289.803
10,7.6,0.227142,22,277.777778,63.077648,358,178.732486,186.78585,71,0.849235,281.690141,276.726
10,7.8,0.201639,25,266.666667,60.519275,377,154.337032,163.821271,75,0.834675,266.666667,265.481
14,3.571429,0.224896,30,250,53.112416,399,163.724388,162.632233,80,0.828418,250,253.911
16,2.125,0.223994,34,238.095238,52.529381,84,142.460153,142.668621,84,0.832995,238.095238,240.538
15,3.466667,0.195183,37,229.885057,41.500025,346,168.916107,169.096209,86,0.858984,232.55814,230.887
15,2.4,0.205885,38,227.272727,24.485558,351,133.128115,137.893981,88,0.855522,227.272727,229.359
14,2.142857,0.267262,38,227.272727,23.271261,88,135.959155,141.988951,88,0.860471,227.272727,225.25
15,3.8,0.332334,38,227.272727,22.726153,88,115.884429,123.604839,88,0.850889,227.272727,226.748
11,8.090909,0.304328,38,227.272727,23.348237,88,106.261516,118.518633,88,0.851848,227.272727,232.475
8,10.875,0.167554,38,227.272727,31.04959,88,101.94613,117.439963,87,0.838089,229.885057,226.149
13,1.384615,0.117895,99,134.228188,55.198279,86,82.073611,104.15356,86,0.793843,232.55814,219.071
28,0.607143,0.075892,37,229.885057,114.359451,84,91.589713,60.423349,84,0.561453,238.095238,228.668
24,1.375,0.109652,29,253.164557,90.526294,79,94.321045,92.180155,79,0.754658,253.164557,266.702
17,4.823529,0.23518,31,246.91358,60.238287,399,111.175463,113.980891,80,0.836344,250,245.332
13,6.307692,0.308501,32,243.902439,44.862213,82,129.44782,150.79947,82,0.855939,243.902439,246.22
8,10.75,0.220319,32,243.902439,53.947133,83,104.911706,127.487715,83,0.824386,240.963855,243.01
8,5.125,0.128644,35,235.294118,36.709079,85,129.538772,150.069831,84,0.826547,238.095238,233.336
9,9.444444,0.086165,33,240.963855,39.24424,84,188.719769,206.434475,83,0.876614,240.963855,238.228
17,0.411765,0.07134,198,80.645161,60.455084,83,122.249664,136.46062,82,0.789046,243.902439,238.212
24,1.458333,0.088276,2,384.615385,65.523097,399,144.83277,121.99218,6,0.821583,3333.333333,259.06
23,1.652174,0.113821,27,259.74026,38.801435,379,121.913478,107.313182,5,0.855633,4000,266.667
22,0.090909,0.120042,28,256.410256,44.572119,384,151.916212,134.951972,5,0.862001,4000,259.738
76,0.052632,0.095475,77,157.480315,103.776584,393,101.273903,75.800005,6,0.728717,3333.333333,136.291
32,0.125,0.126349,24,270.27027,78.04844,399,53.074704,50.51059,73,0.631385,273.972603,270.258
39,0.25641,0.223962,23,273.972603,59.044927,369,84.960973,61.751008,73,0.679736,273.972603,271.586
38,0.631579,0.155781,29,253.164557,69.986231,378,62.945682,36.757408,6,0.536294,3333.333333,255.119
52,0.653846,0.107602,23,273.972603,71.671506,385,52.090843,43.079123,75,0.635028,266.666667,291.133
28,1.071429,0.275372,26,263.157895,57.575638,380,79.81842,78.89813,76,0.813072,263.157895,263.913
29,1.137931,0.315141,28,256.410256,36.627776,389,86.304006,85.641827,78,0.841697,256.410256,257.565
25,1.44,0.243676,28,256.410256,39.015959,393,110.944892,110.301729,78,0.868014,256.410256,254.388
18,4.5,0.219972,29,253.164557,43.064809,79,79.723232,106.742879,79,0.837182,253.164557,251.832
9,9,0.143832,29,253.164557,28.434388,81,107.656906,130.348578,81,0.839227,246.91358,249.539
8,10,0.161349,31,246.91358,12.427371,321,256.863339,265.641177,80,0.878448,250,249.695
8,10,0.186497,29,253.164557,8.583521,399,256.299173,264.338555,80,0.8753,250,249.064
8,10,0.23868,29,253.164557,13.224306,398,249.561828,258.356889,79,0.874961,253.164557,252.229
9,4.444444,0.073994,72,163.934426,21.369235,397,75.6376,103.506878,79,0.852841,253.164557,252.509
17,0.176471,0.099418,29,253.164557,47.91373,78,59.059885,85.141362,77,0.781264,259.74026,250
30,0.1,0.163367,27,259.74026,48.858019,77,78.658169,86.847504,77,0.837135,259.74026,259.748
32,1,0.132209,26,263.157895,71.12932,392,70.116562,74.256324,77,0.75954,259.74026,256.417
33,1.090909,0.125063,79,155.03876,44.62,399,42.044666,37.412003,5,0.794679,4000,265.335
22,3.5,0.09652,27,259.74026,25.831514,392,48.418976,44.516809,5,0.836796,4000,257.531
9,8.555556,0.088807,29,253.164557,29.436401,390,147.224278,162.260906,78,0.857609,256.410256,261.346
12,2.166667,0.083996,23,273.972603,49.663465,391,49.686756,77.81499,76,0.660437,263.157895,250.085
17,1.352941,0.118599,22,277.777778,75.08284,76,80.162973,78.41083,76,0.791024,263.157895,254.386
25,1.64,0.170151,26,263.157895,58.063551,384,104.313975,99.075089,77,0.815568,259.74026,265.261
28,1.357143,0.13469,28,256.410256,47.046736,391,85.726212,81.830045,78,0.79124,256.410256,256.411
27,0.703704,0.162692,28,256.410256,38.200597,397,81.89776,75.437815,79,0.762387,253.164557,251.469
29,0.448276,0.121805,30,250,65.690242,323,106.966825,96.243013,82,0.759516,243.902439,246.911
26,1.615385,0.195268,34,238.095238,66.116467,334,96.857791,84.357149,83,0.767694,240.963855,238.541
26,0.384615,0.169325,36,232.55814,58.479453,344,96.199343,91.90752,85,0.737089,235.294118,231.93
21,0.571429,0.192681,37,229.885057,42.960003,348,104.61806,125.860437,87,0.792028,229.885057,228.374
20,2.35,0.218812,38,227.272727,41.497737,353,103.970077,126.222148,88,0.790825,227.272727,227.677
24,1,0.146103,38,227.272727,44.780961,357,118.891755,139.561353,89,0.795357,224.719101,226.442
20,1.95,0.145106,41,219.78022,45.355572,362,105.412385,128.993458,90,0.796808,222.222222,215.123
19,1.157895,0.182132,43,215.053763,44.01412,368,86.985508,72.373474,6,0.786033,3333.333333,216.571
28,1.107143,0.10112,90,142.857143,67.851289,354,91.947402,93.179046,71,0.795879,281.690141,283.139
29,0.62069,0.259459,21,281.690141,41.026107,356,117.654573,120.827428,71,0.865478,281.690141,285.157
28,0.607143,0.265839,21,281.690141,23.382121,358,134.907955,137.190049,72,0.876079,277.777778,276.729
32,0.5,0.266967,22,277.777778,38.363123,361,122.25594,126.147087,72,0.876416,277.777778,277.347
24,3.125,0.348568,22,277.777778,43.014801,72,78.430234,87.435553,72,0.859816,277.777778,278.74
16,1.375,0.174489,23,273.972603,73.250005,382,65.290795,66.283111,72,0.632296,277.777778,260.426
13,5.692308,0.120867,23,273.972603,96.523573,375,120.737051,101.052176,6,0.803831,3333.333333,269.833
9,8.111111,0.279086,22,277.777778,37.148785,364,208.188748,218.684523,73,0.877495,273.972603,273.264
9,8,0.2613,22,277.777778,14.51394,362,232.315726,241.60653,72,0.885031,277.777778,280.671
9,8.111111,0.287606,23,273.972603,28.41064,73,205.657236,220.193418,73,0.895633,273.972603,274.049
11,6.818182,0.155193,23,273.972603,48.542794,74,133.850757,150.906267,74,0.850995,270.27027,269.835
21,1.047619,0.093138,19,289.855072,54.508831,378,44.508877,55.128996,69,0.519649,289.855072,263.159
24,1.291667,0.189749,19,289.855072,50.338731,68,68.709846,74.734387,68,0.811156,294.117647,283.026
20,1.8,0.438249,18,294.117647,29.366998,68,102.649106,108.344067,68,0.880125,294.117647,294.114
19,1.631579,0.33774,18,294.117647,26.450359,68,138.724529,141.671237,68,0.891488,294.117647,289.859
19,1.947368,0.350231,18,294.117647,23.082043,68,161.027006,162.735595,68,0.898828,294.117647,291.13
19,1.631579,0.394494,18,294.117647,17.666039,68,156.0304,155.892643,68,0.890164,294.117647,292.338
19,2,0.348776,17,298.507463,31.163377,67,131.057728,132.370916,67,0.880306,298.507463,294.766
20,1.45,0.298511,17,298.507463,25.568514,67,126.161588,128.60023,67,0.884582,298.507463,300.241
19,1.894737,0.417706,16,303.030303,24.274378,66,112.59521,117.801508,66,0.895256,303.030303,303.031
23,0.608696,0.305967,15,307.692308,28.95339,65,84.068924,90.31317,65,0.87206,307.692308,303.033
28,0.535714,0.232178,15,307.692308,31.670354,65,80.650358,88.2534,65,0.871086,307.692308,307.692
25,2.72,0.302898,14,312.5,36.545969,64,57.079932,68.309515,64,0.863868,312.5,312.28
16,4.125,0.323601,15,307.692308,31.060297,65,37.285114,62.343608,65,0.787006,307.692308,304.17
10,6.3,0.347017,15,307.692308,26.090895,390,197.068425,209.309116,65,0.899734,307.692308,304.031
10,6.4,0.202075,14,312.5,31.260239,65,172.853217,187.185064,64,0.897785,312.5,316.006
42,0.119048,0.077337,12,322.580645,56.323308,65,42.976871,36.706346,5,0.78429,4000,294.632
45,1.6,0.127156,20,285.714286,98.324107,359,120.652564,103.012611,4,0.837219,5000,292.779
10,7.2,0.237172,20,285.714286,36.192958,71,171.569846,187.713919,71,0.884269,281.690141,281.691
9,8,0.245949,22,277.777778,19.98993,72,236.597253,245.039196,72,0.88775,277.777778,277.78
8,9.125,0.19978,22,277.777778,16.543514,363,262.328073,271.010568,72,0.895865,277.777778,271.818
8,9.375,0.147918,23,273.972603,38.114072,73,204.431693,219.966349,73,0.895,273.972603,270.569
14,4,0.090498,19,289.855072,108.894969,75,124.321241,124.270316,75,0.701974,266.666667,263.243
13,2.076923,0.079344,11,327.868852,68.420686,70,70.477856,91.982855,70,0.808521,285.714286,232.311
24,0.833333,0.223661,23,273.972603,78.00995,384,68.666421,63.42567,72,0.74892,277.777778,270.675
29,0.413793,0.199782,23,273.972603,54.90874,72,81.123668,76.702126,72,0.822228,277.777778,276.94
33,0.636364,0.358445,23,273.972603,38.979543,363,62.909072,63.543414,73,0.86702,273.972603,276.52
37,0.324324,0.378822,22,277.777778,36.110229,72,40.998605,42.984258,72,0.828913,277.777778,275.729
37,0.459459,0.176311,22,277.777778,48.260962,366,34.428416,32.987416,72,0.696733,277.777778,282.694
45,0.244444,0.148848,21,281.690141,73.486724,360,92.428443,75.240904,72,0.716672,277.777778,275.422
54,0.351852,0.10992,16,303.030303,73.342436,355,64.278821,46.911582,72,0.589799,277.777778,321.193
87,0.034483,0.075014,43,215.053763,65.052574,374,30.599542,14.866776,72,0.257088,277.777778,260.35
14,2.357143,0.163187,37,229.885057,66.253511,87,70.399647,76.179491,87,0.769599,229.885057,234.22
14,2.642857,0.306148,39,224.719101,31.133081,89,85.545509,94.506593,89,0.859269,224.719101,229.666
14,3.928571,0.318417,41,219.78022,18.750369,362,76.914962,86.572299,90,0.85253,222.222222,218.815
14,2.285714,0.264763,40,222.222222,20.359809,91,84.681467,95.109434,91,0.851537,219.78022,220.628
11,8.090909,0.254936,39,224.719101,28.607212,90,74.433627,87.442175,90,0.838897,222.222222,227.276
7,12.571429,0.173323,39,224.719101,31.725163,90,85.782956,106.755706,91,0.83648,219.78022,220.551
7,12.714286,0.10988,29,253.164557,43.281511,89,135.087262,155.84973,89,0.827981,224.719101,218.006
6,14.333333,0.115723,35,235.294118,50.921021,86,139.557893,156.94108,86,0.816443,232.55814,222.657
8,10.375,0.097153,33,240.963855,43.279541,85,110.5152,133.52593,85,0.828175,235.294118,237.719
8,9.5,0.090847,15,307.692308,62.2401,82,189.895435,192.842667,81,0.804878,246.91358,263.255
9,2,0.079035,29,253.164557,57.100976,397,62.736305,74.358629,83,0.675185,240.963855,244.908
15,2.466667,0.088156,36,232.55814,61.044326,85,62.041423,65.669514,85,0.655522,235.294118,237.757
16,2.0625,0.099738,31,246.91358,68.872605,342,86.824194,92.187211,84,0.785348,238.095238,217.665
31,0.096774,0.151708,32,243.902439,65.288069,83,78.110828,88.091347,83,0.820518,240.963855,243.105
80,0.05,0.085435,33,240.963855,51.800053,83,32.279252,40.388403,82,0.507707,243.902439,236.851
52,0.846154,0.089558,54,192.307692,89.304215,370,72.001934,62.509019,43,0.576499,465.116279,221.078
26,0.153846,0.139955,118,119.047619,82.858111,129,61.241845,67.828295,43,0.731988,465.116279,122.458
34,0.970588,0.149088,102,131.578947,73.838231,397,57.282214,51.731036,44,0.658687,454.545455,137.605
32,0.96875,0.119662,83,150.37594,45.805377,399,32.084403,32.124091,133,0.564888,150.37594,154.391
22,1.454545,0.12977,89,143.884892,51.977777,138,36.273598,35.616474,138,0.595929,144.927536,146.11
24,0.291667,0.114287,85,148.148148,73.222406,381,58.623796,47.263925,45,0.533298,444.444444,146.517
20,2.1,0.167894,47,206.185567,91.167294,379,87.98208,86.265146,44,0.753166,454.545455,212.182
18,2.277778,0.100767,25,266.666667,93.437409,393,102.987167,91.845121,42,0.697612,476.190476,253.05
17,2.411765,0.169534,24,270.27027,40.008585,371,91.78841,87.152426,74,0.764284,270.27027,269.855
18,1.5,0.191587,23,273.972603,32.554488,365,123.346803,122.746636,73,0.865419,273.972603,273.979
18,0.944444,0.236324,22,277.777778,33.929864,73,95.690689,100.70305,73,0.874725,273.972603,270.829
18,1.055556,0.107551,23,273.972603,50.989821,74,62.036555,65.607084,73,0.767404,273.972603,261.579
33,0.424242,0.086345,32,243.902439,56.068348,386,54.089583,75.653423,77,0.696131,259.74026,264.766
53,0.641509,0.091404,19,289.855072,46.753173,365,28.426592,35.750833,73,0.378196,273.972603,273.618
36,0.444444,0.082315,26,263.157895,68.553581,70,75.097417,81.34933,70,0.75035,285.714286,315.952
15,3.666667,0.214983,20,285.714286,50.811574,71,130.080325,144.138448,71,0.915884,281.690141,289.104
17,0.647059,0.136889,21,281.690141,45.149612,71,96.200075,108.392374,71,0.856469,281.690141,274.633
49,0.142857,0.089637,54,192.307692,77.469903,72,56.256902,67.328406,72,0.645759,277.777778,289.942
22,1.818182,0.12094,25,266.666667,53.565898,73,61.100229,67.146772,73,0.787997,273.972603,284
16,2.375,0.227354,23,273.972603,32.061713,73,113.484167,119.755649,73,0.887839,273.972603,277.563
18,1.944444,0.181952,24,270.27027,16.531308,369,140.152094,140.753266,74,0.875858,270.27027,270.274
18,1.888889,0.182153,24,270.27027,18.643903,373,131.14832,133.737994,74,0.874872,270.27027,269.7
18,1.666667,0.155108,25,266.666667,24.395285,75,111.88783,116.848755,75,0.874525,266.666667,263.343
17,3.294118,0.173908,25,266.666667,31.289734,76,71.81776,80.784771,76,0.846375,263.157895,270.039
20,0.55,0.121111,26,263.157895,47.419675,76,61.137661,72.129232,76,0.803584,263.157895,265.937
