@relation classbase

@attribute 21 numeric
@attribute 0.8571428571428571 numeric
@attribute 0.2779698908132899 numeric
@attribute 269 numeric
@attribute 62.69592476489028 numeric
@attribute 0 numeric
@attribute 320 numeric
@attribute 41.66489827547461 numeric
@attribute 30.991246692863918 numeric
@attribute 27 numeric
@attribute 0.431808247170356 numeric
@attribute 740.7407407407408 numeric
@attribute unvoiced {unvoiced,voiced}

@data
28,1.142857,0.3061,28,256.410256,34.319248,79,66.937595,68.186543,79,0.854326,253.164557,voiced
23,2.26087,0.250185,28,256.410256,27.998309,78,52.465937,57.598382,78,0.850045,256.410256,voiced
20,0.15,0.228173,27,259.74026,28.780212,78,50.159237,56.876981,77,0.834881,259.74026,voiced
14,5.785714,0.24032,27,259.74026,30.636417,78,57.003163,68.378347,78,0.848696,256.410256,voiced
42,0.095238,0.120404,29,253.164557,50.490062,79,74.382167,84.665654,79,0.80215,253.164557,voiced
142,0.014085,0.08021,24,270.27027,103.685965,399,73.739039,51.405036,2,0.68356,10000,voiced
225,0.008889,0.072738,84,149.253731,74.173788,399,53.138068,24.71465,2,0.446284,10000,unvoiced
238,0.008403,0.083268,22,277.777778,81.030671,396,61.623799,32.53402,2,0.511718,10000,unvoiced
226,0.026549,0.079427,69,168.067227,74.755795,394,52.56309,24.778731,2,0.452385,10000,unvoiced
197,0.06599,0.080214,1,392.156863,58.367946,397,27.928191,9.815094,2,0.315634,10000,unvoiced
156,0.032051,0.070433,28,256.410256,43.22293,390,19.212497,6.60594,3,0.291786,6666.666667,unvoiced
82,1.04878,0.070733,42,217.391304,74.697188,372,45.570632,42.008146,5,0.834049,4000,unvoiced
18,5.333333,0.086056,36,232.55814,71.795085,94,106.692382,127.278195,93,0.752427,215.053763,voiced
7,14.142857,0.169197,48,204.081633,50.732835,97,197.286558,216.768,97,0.850377,206.185567,voiced
6,16.833333,0.168227,51,198.019802,28.798019,397,221.225835,239.253736,99,0.855478,202.020202,voiced
6,17.333333,0.263838,52,196.078431,43.844975,101,169.535391,191.091066,101,0.832222,198.019802,voiced
6,13.166667,0.125396,64,175.438596,99.83317,102,112.093123,124.677242,102,0.675128,196.078431,voiced
24,0.25,0.090786,12,322.580645,95.470679,90,58.921062,68.828953,91,0.455337,219.78022,unvoiced
59,0.050847,0.072232,19,289.855072,64.851313,397,42.25782,53.807075,83,0.326734,240.963855,unvoiced
79,0.417722,0.134435,62,178.571429,14.866483,112,5.953152,6.564054,112,0.430705,178.571429,unvoiced
127,0.070866,0.233349,62,178.571429,9.418251,399,6.090263,6.558113,112,0.420033,178.571429,unvoiced
177,0.022599,0.068193,176,88.495575,63.977217,397,34.261972,7.21139,5,0.181291,4000,unvoiced
168,0.029762,0.071251,84,149.253731,57.15616,394,27.786498,6.485557,5,0.161429,4000,unvoiced
155,0.025806,0.071541,87,145.985401,70.686017,398,56.202224,8.908182,117,0.122917,170.940171,unvoiced
151,0.046358,0.081623,4,370.37037,87.562002,398,66.930292,12.997036,41,0.134424,487.804878,unvoiced
162,0.018519,0.09167,63,176.99115,77.71859,397,52.633024,11.444695,5,0.179444,4000,unvoiced
187,0.016043,0.080539,5,363.636364,86.678209,395,72.090409,21.886624,5,0.289728,4000,unvoiced
204,0.014706,0.101607,64,175.438596,76.085754,398,57.601437,19.473709,5,0.320716,4000,unvoiced
211,0.014218,0.087001,95,137.931034,65.041123,399,44.100854,13.174183,5,0.276053,4000,unvoiced
201,0.024876,0.080719,36,232.55814,65.653152,398,42.522471,11.187351,5,0.239576,4000,unvoiced
188,0.015957,0.091637,22,277.777778,67.147704,397,40.546429,10.252825,5,0.228203,4000,unvoiced
172,0.052326,0.104539,16,303.030303,72.686914,397,48.775098,7.895575,5,0.141375,4000,unvoiced
116,0.37931,0.072614,28,256.410256,50.995994,399,19.873721,5.620418,5,0.232489,4000,unvoiced
53,0.09434,0.07208,41,219.78022,41.933521,398,21.153471,16.018364,29,0.379057,689.655172,unvoiced
44,0.863636,0.08084,21,281.690141,71.216815,395,40.712775,34.777541,29,0.657718,689.655172,unvoiced
50,0.66,0.060368,290,58.823529,11.024845,396,4.112526,10.284279,36,0.069125,555.555556,unvoiced
41,0.756098,0.145077,75,160,41.110789,399,14.658474,14.849653,31,0.330843,645.16129,unvoiced
29,0.137931,0.062838,42,217.391304,40.368039,397,24.585781,17.152279,66,0.290911,303.030303,unvoiced
24,0.083333,0.124173,47,206.185567,49.898949,379,24.618163,24.258611,97,0.335468,206.185567,voiced
23,0.782609,0.262323,39,224.719101,24.691222,89,15.940113,23.18103,89,0.638705,224.719101,voiced
26,2.730769,0.207866,41,219.78022,44.689063,360,111.807484,119.319668,90,0.763094,222.222222,voiced
28,0.178571,0.144004,38,227.272727,43.962377,89,58.109447,73.807776,89,0.719466,224.719101,voiced
28,1.035714,0.221766,39,224.719101,41.496198,88,68.453481,77.819531,88,0.815437,227.272727,voiced
25,0.08,0.245754,38,227.272727,38.96898,353,89.695247,104.142024,88,0.871195,227.272727,voiced
39,0.076923,0.145469,38,227.272727,47.119409,89,64.420212,77.225877,89,0.795183,224.719101,voiced
135,0.051852,0.111146,38,227.272727,73.217507,398,37.745614,20.244828,3,0.509856,6666.666667,voiced
221,0.00905,0.073469,181,86.580087,69.535001,395,49.55835,11.371231,2,0.209273,10000,unvoiced
230,0.013043,0.082808,67,170.940171,82.703741,399,70.126302,19.714868,5,0.266874,4000,unvoiced
236,0.008475,0.076298,120,117.647059,81.573763,396,59.471343,21.47648,5,0.344308,4000,unvoiced
243,0.020576,0.060798,61,180.18018,67.4205,394,53.720412,23.093377,2,0.411266,10000,unvoiced
232,0.012931,0.084892,50,200,71.8274,398,45.16774,19.479625,2,0.409133,10000,unvoiced
196,0.015306,0.073663,64,175.438596,83.186435,398,67.322432,21.580987,2,0.305708,10000,unvoiced
120,0.225,0.086504,20,285.714286,65.72327,399,33.248902,28.080631,2,0.814482,10000,unvoiced
46,0.630435,0.135964,35,235.294118,86.58981,389,63.033464,54.483718,84,0.626393,238.095238,voiced
25,0.84,0.33686,36,232.55814,60.446087,86,100.014455,96.981293,85,0.819694,235.294118,voiced
31,0.548387,0.30146,36,232.55814,47.642127,86,88.818966,89.680898,86,0.840822,232.55814,voiced
36,0.944444,0.174637,35,235.294118,51.134458,86,40.211021,43.373012,86,0.705603,232.55814,voiced
53,0.320755,0.083192,29,253.164557,81.354315,399,49.420948,30.741704,86,0.541101,232.55814,voiced
55,0.090909,0.081366,96,136.986301,55.598741,396,26.920498,19.215342,10,0.490903,2000,unvoiced
35,1.4,0.067165,227,72.202166,59.796676,399,30.190975,25.673145,10,0.684746,2000,unvoiced
17,0.117647,0.090065,1,392.156863,140.088091,50,116.394407,112.15907,3,0.946429,6666.666667,unvoiced
34,0.117647,0.114293,7,350.877193,122.578996,50,97.318451,93.458352,3,0.939784,6666.666667,unvoiced
56,0.178571,0.04083,90,142.857143,35.225666,398,15.554138,16.665333,11,0.749983,1818.181818,unvoiced
69,0.202899,0.122059,90,142.857143,32.9535,397,18.401975,17.815005,11,0.696393,1818.181818,unvoiced
68,0.220588,0.133166,17,298.507463,36.899225,394,14.367863,11.401003,11,0.375909,1818.181818,unvoiced
63,1.206349,0.078192,118,119.047619,50.025821,372,18.929285,12.234766,11,0.329371,1818.181818,unvoiced
35,2.6,0.089474,40,222.222222,83.754643,90,93.795816,112.909057,89,0.724009,224.719101,unvoiced
8,12.125,0.133173,45,210.526316,60.249727,371,163.123799,184.752001,94,0.850593,212.765957,voiced
7,14,0.3007,47,206.185567,52.560933,399,163.033443,171.655747,97,0.758469,206.185567,voiced
6,16.666667,0.113585,49,202.020202,52.702302,99,247.665082,255.207366,100,0.828568,200,voiced
6,16.5,0.148129,50,200,11.414141,398,290.41336,296.927506,99,0.850262,202.020202,voiced
6,16.666667,0.154021,49,202.020202,11.075374,100,270.092583,276.939796,100,0.84023,200,voiced
6,16.833333,0.117516,50,200,10.740078,399,272.834564,280.606271,100,0.845224,200,voiced
5,19.8,0.097886,50,200,14.39102,398,262.025559,269.839769,99,0.842818,202.020202,voiced
5,19.4,0.112518,48,204.081633,21.040633,99,262.920869,271.627195,98,0.846746,204.081633,voiced
6,15.333333,0.087146,270,62.5,41.533493,383,256.16949,262.209011,95,0.840104,210.526316,voiced
6,15.333333,0.100205,5,363.636364,56.275674,92,202.221448,220.271843,92,0.861787,217.391304,voiced
31,0.096774,0.057495,46,208.333333,35.342147,92,9.853201,16.883055,92,0.292601,217.391304,unvoiced
102,0.058824,0.093949,67,170.940171,21.128822,398,7.973195,4.6995,3,0.338572,6666.666667,unvoiced
134,0.022388,0.085976,1,392.156863,37.155002,392,13.154618,6.394837,4,0.334091,5000,unvoiced
109,0.091743,0.085584,27,259.74026,56.582876,397,33.138706,10.500137,12,0.256502,1666.666667,unvoiced
73,0.136986,0.09587,21,281.690141,62.086824,398,46.325914,20.74344,43,0.339841,465.116279,unvoiced
53,0.056604,0.086432,113,122.699387,66.278497,387,47.204084,17.791175,150,0.228607,133.333333,unvoiced
44,0.363636,0.078539,22,277.777778,73.462598,380,67.046961,29.264599,21,0.28733,952.380952,unvoiced
39,0.897436,0.081969,34,238.095238,63.82878,387,37.794236,28.603191,22,0.492223,909.090909,unvoiced
56,0.160714,0.095039,51,198.019802,85.456928,390,63.196575,36.794091,28,0.360686,714.285714,unvoiced
78,0.051282,0.084532,149,100.502513,76.485167,396,62.627698,38.073034,3,0.575992,6666.666667,unvoiced
83,0.277108,0.089534,75,160,76.73385,392,59.625647,33.158016,3,0.522561,6666.666667,unvoiced
63,0.746032,0.106481,33,240.963855,70.583474,399,47.090957,29.13878,3,0.576306,6666.666667,unvoiced
58,0.12069,0.080356,89,143.884892,63.15926,397,56.769841,37.052367,3,0.617447,6666.666667,unvoiced
66,0.166667,0.069168,105,129.032258,75.769384,399,81.914556,49.461446,3,0.579402,6666.666667,unvoiced
60,0.2,0.078364,101,132.450331,66.600409,396,51.975428,33.592018,3,0.607826,6666.666667,unvoiced
45,0.066667,0.122749,5,363.636364,31.43127,399,56.348558,48.781528,63,0.33331,317.460317,unvoiced
3,0.666667,0.613841,269,62.695925,0,320,35.17482,212.250208,310,0.035543,64.516129,unvoiced
13,0.538462,0.077768,234,70.422535,50.328257,50,40.307789,440.304198,610,0.007547,32.786885,unvoiced
37,0.108108,0.090715,115,121.212121,77.184872,51,41.583677,67.307349,47,0.512397,425.531915,unvoiced
53,0.150943,0.068432,70,166.666667,91.006402,374,91.612867,59.901059,3,0.632019,6666.666667,unvoiced
65,0.092308,0.070514,52,196.078431,93.788453,398,79.620382,47.354779,3,0.569638,6666.666667,unvoiced
79,0.025316,0.082639,119,118.343195,84.232082,394,71.807942,38.089564,3,0.502585,6666.666667,unvoiced
91,0.054945,0.069072,77,157.480315,69.713458,399,62.072705,29.024672,3,0.435371,6666.666667,unvoiced
89,0.303371,0.08069,89,143.884892,81.722447,399,65.313735,31.642224,3,0.453844,6666.666667,unvoiced
86,0.116279,0.069406,49,202.020202,81.56003,399,59.221744,25.587345,5,0.398289,4000,unvoiced
71,0.056338,0.061946,40,222.222222,72.519396,397,62.753518,31.932608,3,0.476987,6666.666667,unvoiced
75,0.133333,0.073108,99,134.228188,65.749052,398,60.235259,32.873752,3,0.512553,6666.666667,unvoiced
79,0.063291,0.072682,79,155.03876,82.591573,399,68.467692,37.667464,3,0.520939,6666.666667,unvoiced
63,0.111111,0.081746,12,322.580645,78.718686,398,76.14243,44.823594,3,0.562414,6666.666667,unvoiced
71,0.028169,0.088046,28,256.410256,63.347565,396,55.53141,34.109724,3,0.578226,6666.666667,unvoiced
93,0.053763,0.109188,10,333.333333,56.071184,394,44.213086,24.646859,3,0.512221,6666.666667,unvoiced
91,0.043956,0.077794,5,363.636364,68.766234,393,55.977399,28.294147,3,0.469728,6666.666667,unvoiced
80,0.0625,0.065566,66,172.413793,68.485607,389,61.557241,28.786169,3,0.435142,6666.666667,unvoiced
77,0.038961,0.077071,44,212.765957,80.679789,388,60.721669,24.340619,3,0.367918,6666.666667,unvoiced
65,0.030769,0.063176,58,185.185185,76.243628,394,50.23867,26.43139,5,0.446496,4000,unvoiced
62,0.112903,0.066737,29,253.164557,98.723404,313,68.555103,46.015744,3,0.642049,6666.666667,unvoiced
65,0.046154,0.104386,22,277.777778,90.37846,399,77.848998,53.959803,3,0.667443,6666.666667,unvoiced
91,0.032967,0.066942,49,202.020202,77.743235,398,52.70457,28.662538,3,0.505887,6666.666667,unvoiced
93,0.075269,0.077343,101,132.450331,75.382572,398,55.162959,27.317021,3,0.45895,6666.666667,unvoiced
81,0.049383,0.068092,76,158.730159,77.319046,392,63.460821,34.267468,3,0.508463,6666.666667,unvoiced
70,0.1,0.074881,47,206.185567,71.404959,399,52.11751,32.631312,3,0.587736,6666.666667,unvoiced
72,1.138889,0.105388,19,289.855072,86.933468,399,55.808647,37.018234,3,0.62747,6666.666667,unvoiced
74,0.040541,0.088687,6,357.142857,77.682927,399,70.73022,43.442594,5,0.585925,4000,unvoiced
74,0.081081,0.103075,82,151.515152,76.225583,391,82.609408,51.560769,3,0.599941,6666.666667,unvoiced
74,0.108108,0.060765,41,219.78022,80.168749,330,56.693475,38.807338,3,0.649234,6666.666667,unvoiced
55,0.036364,0.08097,117,119.760479,86.017952,398,65.371027,48.406076,3,0.709888,6666.666667,unvoiced
72,0.041667,0.067952,235,70.175439,12.450038,398,4.07462,2.080498,8,0.265177,2500,unvoiced
81,0.074074,0.210169,13,317.460317,5.405081,396,5.69616,2.974956,63,0.346717,317.460317,unvoiced
67,0.104478,0.171355,13,317.460317,16.887437,388,5.521407,2.904377,63,0.344908,317.460317,unvoiced
62,0.129032,0.06881,346,50.505051,68.721219,396,41.189194,22.898899,12,0.434553,1666.666667,unvoiced
80,0.125,0.102966,52,196.078431,9.554437,392,3.439514,5.273225,11,0.370176,1818.181818,unvoiced
82,0.121951,0.096179,52,196.078431,9.042096,391,4.887585,6.70617,10,0.553682,2000,unvoiced
70,0.114286,0.082578,266,63.291139,20.17457,386,5.445754,6.89592,10,0.531776,2000,unvoiced
70,0.114286,0.094572,57,186.915888,31.047425,393,13.121546,9.15411,9,0.392797,2222.222222,unvoiced
66,0.121212,0.075595,19,289.855072,51.004143,396,23.210478,15.341302,9,0.488629,2222.222222,unvoiced
71,0.15493,0.082232,7,350.877193,69.553114,392,53.179621,27.388332,9,0.439799,2222.222222,unvoiced
80,0.1,0.079559,9,338.983051,79.60817,390,70.685031,26.886271,8,0.323778,2500,unvoiced
79,0.113924,0.076298,101,132.450331,76.728661,398,59.267154,17.01409,8,0.219584,2500,unvoiced
78,0.064103,0.075547,45,210.526316,80.185882,398,60.656988,22.305083,9,0.30178,2222.222222,unvoiced
80,0.1125,0.082207,10,333.333333,86.034775,393,77.975767,37.123317,8,0.42479,2500,unvoiced
82,0.097561,0.071315,38,227.272727,97.206259,395,86.110329,36.775473,8,0.380622,2500,unvoiced
82,0.085366,0.086484,68,169.491525,83.892996,395,74.897074,31.447672,8,0.366472,2500,unvoiced
77,0.116883,0.091575,55,190.47619,70.802316,378,54.158862,28.216605,8,0.44714,2500,unvoiced
75,0.106667,0.07017,34,238.095238,62.643409,388,39.416041,20.791472,8,0.426006,2500,unvoiced
72,0.027778,0.110589,180,86.956522,42.372992,399,15.474434,9.971531,7,0.385897,2857.142857,unvoiced
57,0.508772,0.062445,4,370.37037,24.728314,399,8.194723,6.297074,5,0.524371,4000,unvoiced
38,0.605263,0.091039,292,58.479532,27.383339,399,7.320264,6.430163,5,0.605192,4000,unvoiced
61,0.065574,0.107343,23,273.972603,54.586668,399,24.693414,16.159343,5,0.532909,4000,unvoiced
103,0.029126,0.11227,2,384.615385,50.387099,395,25.340694,20.139172,6,0.67635,3333.333333,unvoiced
113,0.044248,0.080137,12,322.580645,56.573268,398,39.603945,27.342119,6,0.614639,3333.333333,unvoiced
85,0.035294,0.074959,56,188.679245,47.136993,69,23.474728,22.194622,5,0.775073,4000,unvoiced
43,1,0.093849,24,270.27027,80.439903,76,82.891703,71.737671,6,0.829247,3333.333333,voiced
21,0.190476,0.223904,26,263.157895,54.223459,374,150.809823,130.638706,76,0.839725,263.157895,voiced
14,5.142857,0.17123,25,266.666667,39.435386,372,169.119975,182.74113,75,0.867675,266.666667,voiced
15,1.666667,0.250908,25,266.666667,50.452843,373,156.270271,171.519388,75,0.860812,266.666667,voiced
20,1.15,0.235698,27,259.74026,102.689091,390,109.885006,98.340776,78,0.63103,256.410256,voiced
19,0.736842,0.090272,63,176.99115,86.151252,395,75.973524,51.834183,51,0.366367,392.156863,voiced
17,0.647059,0.09474,144,103.092784,78.825462,296,46.67283,54.991093,52,0.621156,384.615385,unvoiced
21,0.571429,0.10614,336,51.813472,53.608401,383,40.580793,45.278161,54,0.450414,370.37037,unvoiced
30,0.433333,0.121071,298,57.471264,40.205112,293,51.664086,34.811047,41,0.460882,487.804878,unvoiced
30,0.5,0.260441,340,51.282051,37.939153,295,27.876235,28.2883,41,0.584308,487.804878,unvoiced
26,1.769231,0.086055,166,92.592593,59.312163,364,34.75374,33.547643,41,0.533688,487.804878,unvoiced
20,2.25,0.116868,153,98.522167,44.749737,368,25.113076,31.431721,44,0.49503,454.545455,unvoiced
18,1.888889,0.112722,8,344.827586,72.183422,399,67.124279,56.398684,44,0.557156,454.545455,voiced
18,3.888889,0.101964,17,298.507463,90.511819,347,79.335477,44.606675,73,0.347974,273.972603,voiced
13,5.230769,0.220538,18,294.117647,39.295371,68,69.677119,74.675211,69,0.856453,289.855072,voiced
9,7.777778,0.145825,18,294.117647,23.743747,136,86.954647,109.952203,68,0.873469,294.117647,voiced
9,7.222222,0.121789,18,294.117647,33.114196,67,123.205009,141.179263,67,0.878043,298.507463,voiced
14,1.642857,0.148096,17,298.507463,26.895938,66,72.225193,78.335325,66,0.863069,303.030303,voiced
18,1.888889,0.155429,16,303.030303,54.058479,399,89.464075,88.185308,67,0.829219,298.507463,voiced
21,1.904762,0.113015,17,298.507463,96.249583,379,76.709162,42.69376,138,0.361023,144.927536,voiced
19,0.842105,0.035515,98,135.135135,68.027196,399,52.315432,43.540319,39,0.411739,512.820513,unvoiced
23,0.173913,0.070342,259,64.724919,37.605396,80,20.417508,33.335317,41,0.604154,487.804878,unvoiced
30,1.7,0.084305,3,377.358491,75.425324,390,57.874712,41.307059,146,0.264486,136.986301,unvoiced
22,2.545455,0.110014,70,166.666667,88.913175,368,80.372748,73.379085,52,0.589492,384.615385,unvoiced
19,1.842105,0.071495,0,400,103.249097,379,80.96397,65.860825,51,0.467626,392.156863,unvoiced
69,0.043478,0.095598,10,333.333333,33.546524,399,13.866612,8.662891,6,0.408383,3333.333333,unvoiced
122,0.032787,0.066536,45,210.526316,79.298247,395,53.038687,35.643554,5,0.615467,4000,unvoiced
137,0.043796,0.076261,30,250,70.946021,397,59.722485,40.630341,5,0.646831,4000,unvoiced
120,0.041667,0.098153,8,344.827586,63.589017,396,37.247961,18.181515,5,0.434427,4000,unvoiced
91,0.065934,0.075151,54,192.307692,55.908829,399,26.861665,13.92277,6,0.40663,3333.333333,unvoiced
52,0.057692,0.090364,16,303.030303,71.76967,399,34.942428,17.568205,6,0.41692,3333.333333,unvoiced
23,0.173913,0.06904,76,158.730159,60.907884,399,30.264749,27.023019,5,0.793762,4000,unvoiced
20,0.15,0.094646,51,198.019802,118.614643,51,107.461968,110.479779,25,0.804748,800,unvoiced
42,0.619048,0.086602,7,350.877193,104.182015,399,50.44026,41.09725,54,0.477738,370.37037,unvoiced
63,0.047619,0.068947,45,210.526316,118.096315,394,81.02971,54.53049,3,0.648287,6666.666667,unvoiced
53,0.188679,0.068726,5,363.636364,24.418428,387,6.876168,5.905497,28,0.277116,714.285714,unvoiced
39,0.179487,0.077996,104,129.87013,59.781852,391,37.504079,31.538754,77,0.254339,259.74026,unvoiced
30,1.2,0.121702,23,273.972603,60.549665,73,53.059441,58.381316,73,0.723364,273.972603,voiced
21,0.380952,0.195407,99,134.228188,59.210978,399,64.866408,63.197517,74,0.835525,270.27027,voiced
25,1.12,0.270277,25,266.666667,47.350004,75,72.458166,68.359428,75,0.833024,266.666667,voiced
28,0.928571,0.218022,25,266.666667,37.147402,75,60.663036,65.168726,75,0.843491,266.666667,voiced
27,0.555556,0.283019,24,270.27027,68.215672,74,62.088687,58.013844,74,0.741099,270.27027,voiced
35,0.2,0.260591,21,281.690141,50.718659,71,38.03905,41.687715,71,0.754165,281.690141,voiced
37,0.189189,0.104795,22,277.777778,45.09976,369,25.009204,24.816247,70,0.632417,285.714286,voiced
51,0.156863,0.102611,25,266.666667,79.898417,356,60.184853,30.304061,74,0.437054,270.27027,voiced
77,0.116883,0.086989,62,178.571429,68.292926,393,42.351456,17.543892,7,0.343409,2857.142857,unvoiced
98,0.081633,0.08358,125,114.285714,79.223002,394,65.854093,23.035718,7,0.304244,2857.142857,unvoiced
127,0.03937,0.071558,20,285.714286,59.441314,392,35.630906,11.883726,6,0.249326,3333.333333,unvoiced
137,0.043796,0.076836,4,370.37037,60.42204,396,37.954107,13.703122,5,0.282002,4000,unvoiced
129,0.03876,0.103402,20,285.714286,55.943991,391,35.402688,11.23342,6,0.232565,3333.333333,unvoiced
136,0.029412,0.074214,102,131.578947,85.504103,397,67.373922,14.48135,6,0.185255,3333.333333,unvoiced
146,0.041096,0.094081,27,259.74026,86.796766,393,74.086609,20.25228,6,0.246364,3333.333333,unvoiced
131,0.045802,0.070533,9,338.983051,79.957013,391,65.261923,31.24328,6,0.432768,3333.333333,unvoiced
110,0.081818,0.108664,38,227.272727,63.571952,398,43.250866,25.80524,6,0.527278,3333.333333,unvoiced
65,0.092308,0.095978,17,298.507463,83.221968,394,45.694801,29.316443,6,0.575918,3333.333333,unvoiced
25,1.4,0.186824,25,266.666667,66.573453,75,85.760817,87.755135,75,0.801708,266.666667,voiced
19,1.736842,0.285529,26,263.157895,35.960702,378,125.240338,129.798295,76,0.884685,263.157895,voiced
20,0.3,0.273077,26,263.157895,29.570742,379,120.445057,124.44365,76,0.87545,263.157895,voiced
22,1.954545,0.253238,25,266.666667,37.846946,75,90.258374,97.622791,75,0.860007,266.666667,voiced
38,0.131579,0.08171,25,266.666667,65.480852,75,61.121981,63.048529,75,0.720666,266.666667,voiced
30,0.133333,0.070068,17,298.507463,53.457409,385,24.551614,18.881525,7,0.646863,2857.142857,unvoiced
21,0.952381,0.096675,2,384.615385,75.807631,399,80.730304,198.463891,388,0.166776,51.546392,unvoiced
24,0.291667,0.076988,2,384.615385,156.226984,52,111.586284,104.494731,3,0.918524,6666.666667,unvoiced
41,0.073171,0.061826,66,172.413793,36.784949,399,8.666224,5.859878,5,0.560784,4000,unvoiced
68,0.073529,0.054974,6,357.142857,12.958343,396,5.582691,4.788931,29,0.320443,689.655172,unvoiced
126,0.02381,0.097814,60,181.818182,57.338651,399,26.14941,12.91192,3,0.455533,6666.666667,unvoiced
186,0.021505,0.08022,69,168.067227,69.340691,399,60.205411,32.133942,3,0.517129,6666.666667,unvoiced
186,0.026882,0.077054,142,104.166667,72.263896,397,54.262913,25.606285,3,0.453464,6666.666667,unvoiced
153,0.039216,0.074727,81,152.671756,70.569408,398,44.443971,11.067791,6,0.204027,3333.333333,unvoiced
120,0.058333,0.094371,46,208.333333,58.695909,398,31.343966,12.300089,7,0.328615,2857.142857,unvoiced
86,0.325581,0.082426,27,259.74026,83.804935,389,52.386548,34.845053,6,0.607886,3333.333333,unvoiced
41,1.609756,0.14531,17,298.507463,85.099378,64,107.686544,93.927317,5,0.835084,4000,voiced
13,2.153846,0.15301,17,298.507463,45.207784,398,160.076737,171.847591,67,0.867381,298.507463,voiced
26,1.076923,0.242796,21,281.690141,85.018151,346,106.454776,89.694496,6,0.814379,3333.333333,voiced
42,0.142857,0.169197,27,259.74026,53.801023,380,76.346863,65.025884,6,0.812422,3333.333333,voiced
53,0.245283,0.185296,31,246.91358,65.460439,397,71.161749,60.827698,6,0.812623,3333.333333,voiced
59,0.067797,0.285245,35,235.294118,57.163999,349,62.116807,52.960362,6,0.804297,3333.333333,voiced
47,1.106383,0.254518,39,224.719101,52.934808,359,56.312182,48.217,6,0.80297,3333.333333,voiced
25,0.28,0.150839,39,224.719101,51.512755,365,66.837007,58.500008,6,0.830378,3333.333333,voiced
67,0.119403,0.093887,39,224.719101,91.309507,376,64.979502,51.68441,6,0.733838,3333.333333,voiced
127,0.015748,0.079157,1,392.156863,65.287329,393,44.866353,20.626433,8,0.370577,2500,unvoiced
168,0.011905,0.071993,57,186.915888,71.155138,398,45.875205,16.905425,8,0.281316,2500,unvoiced
200,0.015,0.087943,4,370.37037,78.991816,398,59.589631,15.314131,5,0.240212,4000,unvoiced
202,0.014851,0.070426,35,235.294118,82.600736,387,71.621252,20.127836,5,0.267069,4000,unvoiced
198,0.030303,0.097585,51,198.019802,73.602122,399,53.527632,12.943075,3,0.22312,6666.666667,unvoiced
196,0.010204,0.073002,53,194.174757,71.957317,393,48.055823,10.556023,5,0.198853,4000,unvoiced
188,0.037234,0.103611,4,370.37037,66.671243,396,41.834227,7.33866,5,0.151519,4000,unvoiced
175,0.011429,0.07181,119,118.343195,60.629435,399,36.779072,6.857488,169,0.132072,118.343195,unvoiced
121,0.033058,0.075343,32,243.902439,51.155051,393,28.158344,8.374349,9,0.155348,2222.222222,unvoiced
62,0.048387,0.060662,37,229.885057,40.460502,399,13.337215,10.322429,9,0.324088,2222.222222,unvoiced
60,0.216667,0.077927,6,357.142857,79.074483,352,54.078821,40.264692,3,0.707573,6666.666667,unvoiced
81,0.098765,0.085811,60,181.818182,60.26538,399,41.142132,23.741772,5,0.479843,4000,unvoiced
68,0.117647,0.088616,11,327.868852,71.5229,386,43.943855,26.825278,3,0.564932,6666.666667,unvoiced
59,0.288136,0.043762,270,62.5,28.118766,386,11.084965,6.779335,29,0.25073,689.655172,unvoiced
50,1.32,0.056229,68,169.491525,66.905763,387,36.696924,47.459112,64,0.394014,312.5,unvoiced
26,3.076923,0.089394,35,235.294118,86.031812,388,100.204119,86.831106,79,0.597092,253.164557,unvoiced
31,0.064516,0.140528,30,250,75.490216,399,98.79965,105.980973,78,0.799405,256.410256,voiced
98,0.040816,0.073218,59,183.486239,87.001007,399,57.440422,42.228397,2,0.717759,10000,voiced
175,0.017143,0.085203,60,181.818182,70.822598,397,48.344132,9.154415,5,0.168674,4000,unvoiced
199,0.030151,0.072077,48,204.081633,83.304685,397,57.845838,16.912889,5,0.275091,4000,unvoiced
213,0.018779,0.064963,44,212.765957,82.10143,394,69.969494,23.613706,5,0.323194,4000,unvoiced
222,0.027027,0.072517,76,158.730159,55.356962,398,29.301563,10.26531,5,0.316205,4000,unvoiced
210,0.02381,0.07788,86,147.058824,44.946404,384,23.735298,6.901963,5,0.248658,4000,unvoiced
194,0.010309,0.093594,42,217.391304,43.145302,390,19.065903,5.271905,5,0.22406,4000,unvoiced
163,0.01227,0.072306,52,196.078431,38.832059,398,13.929271,3.752382,5,0.197597,4000,unvoiced
109,0.12844,0.108165,20,285.714286,73.049452,399,54.651201,15.161719,5,0.204236,4000,unvoiced
52,0.096154,0.070825,19,289.855072,59.690677,74,46.778765,53.493559,74,0.651868,270.27027,unvoiced
19,1.736842,0.207459,23,273.972603,60.066641,73,102.211334,111.557146,73,0.856629,273.972603,voiced
18,1.5,0.253951,23,273.972603,36.642941,73,135.809582,142.889672,73,0.890141,273.972603,voiced
16,3.0625,0.294603,23,273.972603,40.097338,73,147.118545,149.052508,73,0.870404,273.972603,voiced
15,2.933333,0.278498,24,270.27027,40.358745,369,111.609402,124.350581,74,0.863284,270.27027,voiced
17,0.529412,0.278746,24,270.27027,47.441999,373,141.57479,154.846498,74,0.853588,270.27027,voiced
